date,DayVolatility_30,DayVolatility_180,ActiveAddrCnt,MinerRevenue_USD,MeanTxFee_USD,Standardized_AllVolume,NumberOfTransaction,price_duration
2017-01-30,0.0498624514674298,0.024848555926963,0.020188591605052153,-0.1171263472578622,0.502601403172965,-0.27239426006112155,-0.6832605758436405,0.3255753866933293
2017-01-31,0.0504934374861992,0.0250642589568726,0.05553162990674032,0.06220975812785956,0.4481853933518797,-0.2121938605526312,0.4416180671721919,0.25166912981291634
2017-02-01,0.0504903756293779,0.025089792312838,0.1292762464937116,0.3314946942433459,0.4422487030864087,-0.21785210427251722,1.2899562945016647,0.22609768092601842
2017-02-02,0.0505546353828012,0.0251033347305377,-0.2022368885732444,-0.15803323679945103,0.5667182076830862,-0.21957391419410396,-0.5105341088663264,0.21023512809593972
2017-02-03,0.0473170076882831,0.0251041296835364,0.11167163099312383,-0.03320395585747782,0.502689238561116,-0.1805085958903053,0.7558100827048091,0.23527080279075416
2017-02-04,0.0414522536745252,0.0251215733545297,-0.08489568165031258,-0.024392154238033537,0.4998710858692111,-0.21959911382402256,-0.011566322989936432,0.22808405492854247
2017-02-05,0.0355319796199506,0.0251648396632807,0.057729284089273136,0.07636068587744549,0.475878085227282,-0.24109837662498507,0.13332209827866282,0.2518838396665456
2017-02-06,0.0355100065911484,0.0251682292723237,-0.1250850688322398,-0.18426321488301944,0.7043365095491891,-0.24041054692957803,-1.094836287878244,0.28350378422807276
2017-02-07,0.0357908789549269,0.0252418048725395,0.16335873387345856,0.23203888487729052,0.5421662917698385,-0.21710192948197513,0.7895441750526121,0.2421889259837229
2017-02-08,0.0357030160271627,0.025238072087273,-0.07648898476802479,-0.03783061481647598,0.5333456969341182,-0.17734689905210882,0.4541422199324026,0.23566616184551212
2017-02-09,0.0381456400967495,0.0257935630869057,0.11964430434650453,0.0774835881456768,0.497853283510093,-0.04438501162781373,1.210498162613819,0.2715304329025966
2017-02-10,0.0270791948911166,0.0257268886445768,-0.13290842902915934,-0.12215082751192496,0.4632248703865256,-0.18650297846669597,0.3250029702232469,0.18570729416934775
2017-02-11,0.026949222115265,0.0257265884048432,-0.05576755366336528,-0.05003869550245765,0.4489783433303607,-0.24776961875047965,-0.44866518993871346,0.25888551370356583
2017-02-12,0.0268573072572437,0.025700391573534,-0.10333861403860212,-0.005905862341389234,0.4346230075999735,-0.27604045588729176,-0.9334864209595732,0.37119971629617965
2017-02-13,0.0268250875799386,0.0256960540760048,0.1824738777778272,0.16813285734233907,0.472168404727716,-0.24758133967458243,0.05791997162911594,0.3461655869063477
2017-02-14,0.0268432598718832,0.0257033954487434,0.002590937611902433,0.04884383933398739,0.4547090052055371,-0.23928890966032848,0.5880497489704853,0.3248287733348466
2017-02-15,0.0268592719503065,0.0257032248356384,-0.07093771893998202,-0.16698781816175357,0.4833278157467362,-0.2662721070582437,0.18644587420467523,0.3521828345192445
2017-02-16,0.0224610420527846,0.0257313643940652,0.07251326304630723,0.12045011673274386,0.5929713352225345,-0.24076205512487914,-0.04272831445491578,0.24360160667914746
2017-02-17,0.0218002845218064,0.0257622377735727,0.028221696680493125,0.020473695007913184,0.5474081672816038,-0.2245102561548946,0.6807047369263572,0.20524293021457787
2017-02-18,0.0215601525082867,0.0257608536440844,-0.011875270317789344,-0.004138117653862627,0.5744439752719952,-0.25951151121276156,0.05513023144082255,0.2336316225930524
2017-02-19,0.0214589764223137,0.0257578390375596,-0.1506267841346336,-0.11769228884537009,0.5415754998064851,-0.27413510674838876,-0.6656120067091887,0.30564950017320625
2017-02-20,0.021287026692488,0.0258113071950714,0.10168601277297107,0.14621516410470403,0.6193652403061491,-0.25879302021938966,-0.05212637537292543,0.2403122956071965
2017-02-21,0.0219570351226727,0.0259187800948684,-0.0175068765309927,-0.023473067832435857,0.6817654689303572,-0.2001917770977462,-0.12410562930917615,0.19018033327773345
2017-02-22,0.0219001039621984,0.0259195812606225,-0.027364373217555027,0.007594710614452271,0.734452196847267,-0.2305642170835148,-0.06269177438390891,0.1681778814481489
2017-02-23,0.0218798984788075,0.0261194494335887,0.11298460140818634,0.15231348549179513,0.7694771173211754,-0.20342700903580874,0.8023057525096989,0.22926779853203869
2017-02-24,0.0220000473220698,0.0261223493311304,0.08378684332450881,0.08003207239465948,0.7707588236473137,-0.13020325502804514,1.2937353042602748,0.29953173982946346
2017-02-25,0.0229128444983723,0.0262331362515631,-0.028894065041066952,-0.022184228439304232,0.6749850928470528,-0.2398644446328767,0.8143352704847513,0.1847261141359479
2017-02-26,0.0231400827775071,0.0262840269211247,-0.1120319269426151,0.07771223931748983,0.7206588542887742,-0.25182591144765604,-0.39886535976896553,0.1977294280432473
2017-02-27,0.0231167717036996,0.0262777868756407,-0.0026238135811560426,-0.15529277985856837,0.8354784822510503,-0.24434329593444326,-0.015978465273549382,0.1962554273481659
2017-02-28,0.0230511046225333,0.0262843683624444,0.06274882003424587,0.06433672854570616,0.8137497996696703,-0.2328910030910637,0.7924328421979372,0.27331492070558794
2017-03-01,0.0234656640555862,0.0263721073801882,-0.03459079222935024,-0.017545537086295693,0.904632988674478,-0.23204208135477367,0.6038582767041478,0.27200594109955123
2017-03-02,0.0224080520417396,0.0262946968941584,0.0771835919696251,0.1210944809655139,0.963171446046438,-0.19276315524299806,0.8718514033029703,0.23314920072594889
2017-03-03,0.0224296370953828,0.0263068740699801,-0.0036200762730747016,-0.010467358782356162,0.9971779564456622,-0.20395574731366478,1.0277998583677115,0.22947286881696263
2017-03-04,0.0227697209698173,0.0263409701831238,-0.15581244766881674,-0.14227293488006987,1.0480813130108633,-0.24332868717579595,-0.3262134025248994,0.21254444162362776
2017-03-05,0.0227724164667532,0.0263387458494398,0.10484242534051091,0.10480303452448547,0.9974489019742244,-0.2691713231072918,-0.09147951888012792,0.2782092838444933
2017-03-06,0.0226922077345969,0.0263387767838163,-0.02969074267759808,-0.015873173584264544,1.0635971866466902,-0.2603228302968619,0.04685993783297406,0.25609171134186703
2017-03-07,0.0236981717561123,0.0264819758943036,0.08926557375956534,0.04317918229443274,1.0130950176545577,-0.18545025916008473,0.8416588960169014,0.28654320836479363
2017-03-08,0.0274123761289099,0.0270068833245464,-0.07395428110034175,-0.13958437507092403,0.9108374565348536,-0.15413274487190876,0.23238755305018763,0.14130331605276383
2017-03-09,0.0276256876940552,0.027110746853751,0.02730055744861737,0.07495900201816896,0.9273104336114903,-0.22521101078879388,0.3614674465851243,0.15266991540578453
2017-03-10,0.0318704461522782,0.0277762234130404,0.05790886270098916,-0.02730802513326014,0.910406323138818,-0.06067159608373993,0.4574265949058544,0.6003115182099129
2017-03-11,0.0313436798154745,0.0282007645599828,-0.07810094650711186,0.011437407959957069,0.9282642320602508,-0.21603907225289237,-0.09262707158169542,0.19598488299470865
2017-03-12,0.0321426938324443,0.0283730223780445,-0.14383725268433878,0.06840781419312192,1.0433052128101363,-0.25414124199798244,-1.271262623048543,0.16917398374598167
2017-03-13,0.0321107601466026,0.0283727808259902,0.1307109706792211,-0.03653587565031147,1.017808059611392,-0.22799161929584166,-0.24303561705266244,0.2660454089983654
2017-03-14,0.0320342534962047,0.0283670661941424,0.0922654431974852,0.09009776292544469,1.0170342990301455,-0.2504221687900856,0.49527604866617536,0.23466260906559458
2017-03-15,0.0319354620606695,0.0283694340903243,-0.10417481534514117,-0.07833062520071532,1.028315022553437,-0.25257861632694006,0.13991063361697273,0.2862027945018242
2017-03-16,0.0346452808384556,0.0288467585564092,0.07909647664868835,0.010826330725072886,0.9526425876226274,-0.1645729353517583,0.8244851762762017,0.17781724530228946
2017-03-17,0.0391058974019427,0.0297543610695138,-0.02451989432580426,-0.0913909210166508,0.8955586229932314,-0.12896704085928903,0.13520171046226473,0.12842502072267614
2017-03-18,0.0436997120336597,0.0308763740327403,-0.03163597081551295,-0.09880079787991092,0.7904472852634761,-0.0810072129951002,-0.4319663195917658,0.14579754194555553
2017-03-19,0.044900929157788,0.0311522715266787,-0.03627858451561927,0.10563610780924337,0.8103831205362995,-0.18323051973375282,-0.27944073724032087,0.1374504334753666
2017-03-20,0.0450223395567707,0.0311268821347198,-0.010189909686518561,-0.13058559899109823,0.8939803516179353,-0.22810721031882655,-0.1648041794320095,0.16415833110177938
2017-03-21,0.0467821721027157,0.031508692533943,0.04240209505966952,0.11647833236686878,0.9737791409757752,-0.20362607279375275,0.05327040464862696,0.16188752625474326
2017-03-22,0.0482476573952761,0.03196697384568,0.07796725736180576,0.037245099402420934,0.863135800629215,-0.1693190781116859,0.6994217171967512,0.1349783350418081
2017-03-23,0.0477275947260773,0.0319786703731154,-0.08753698843230318,-0.0810696627569033,0.8440870776627383,-0.23242267389873444,0.049629892629861116,0.20625420402824676
2017-03-24,0.0505721846804075,0.0327975668834738,0.03259582117313187,0.05950958357179981,0.7513139600245755,-0.15211474074012543,0.08227578845031568,0.12418318783693866
2017-03-25,0.0500319376742872,0.0328832105703156,-0.12115406502306669,-0.21388165805553172,0.7192955295530928,-0.16187300651827521,-0.8386550399490043,0.11946614746224152
2017-03-26,0.0500267283782124,0.0328868019194377,-0.08143162804355342,0.19871761968523205,0.6728554553401189,-0.20590107210594585,-1.2553353829664424,0.14022626292057158
2017-03-27,0.0522635538267723,0.0333850705375637,0.06276198481060113,-0.0986308576882392,0.877321767915676,-0.1989951618151105,-1.0500421617342992,0.15155069780786476
2017-03-28,0.0519869045278492,0.0333847385770664,0.19006746071260494,0.17409163824046758,0.8227596678970553,-0.2087437692745166,0.17091434195070138,0.1789718321643858
2017-03-29,0.0519141957472522,0.0333896721077094,-0.08653829242893707,-0.11170412405330721,0.7829963431767005,-0.21490857311707567,-0.028324549511103105,0.12453319029250168
2017-03-30,0.0519170169636272,0.0333863990405613,0.017130325561987902,0.16308930876282468,0.749373439013969,-0.21510297135927037,0.06777309654947132,0.21113094685018705
2017-03-31,0.0521413425682451,0.0335018606983796,-0.08278581368216997,-0.12179136828088599,0.8758865799418163,-0.19994712220115268,-0.5136206299257149,0.2157278940595637
2017-04-01,0.0518420888931072,0.0335029120557976,0.012224679448522124,-0.024151097229357155,0.820905613029437,-0.23531540221102693,-0.583502632372894,0.18074342345749891
2017-04-02,0.0517499562573844,0.0335090148705573,0.00962547682670234,0.18499280094900494,0.8139473043409945,-0.23977098902486707,-0.8143585793020236,0.18456730142415592
2017-04-03,0.0522101609217571,0.0335909290988092,0.12715400186374382,0.1668494820665134,0.88322766133756,-0.19620094087948162,0.05497194830957186,0.16905974721458936
2017-04-04,0.052181836939465,0.0335923947435732,-0.1498507614108835,-0.27422189445246536,0.9019140568242602,-0.2121753462614438,-0.5806535360103816,0.17986577868743767
2017-04-05,0.052158409327879,0.033595230300853,0.15406573219787134,0.2746384026187063,0.8408466748653363,-0.22953629694161362,0.6171540597292057,0.18190716801202236
2017-04-06,0.0526711118507912,0.0337778409337121,-0.05390108817685757,-0.042770383330559825,0.9109091237907756,-0.2030308096068402,0.10095319793789695,0.13085312344584768
2017-04-07,0.0510888844532901,0.0337765711195158,0.023481185750840794,0.09178618999876886,0.9133733178823594,-0.23443965939386394,0.19984058418676476,0.2760109628485914
2017-04-08,0.0506934165629465,0.0337841531002329,-0.17924911833656942,-0.16817512804831325,0.8930967892579368,-0.2706203940841011,-1.1555378687128832,0.2408110618310946
2017-04-09,0.0483951158653111,0.033713170418963,0.08690785437912218,0.17052467703372054,0.8513082454763027,-0.25748479433519356,-0.9314287402533142,0.22408642033531698
2017-04-10,0.0467886507484824,0.0337002313714183,0.05489947961449104,-0.055443171802426305,0.877608045066496,-0.2590047237135408,-0.19521432602354807,0.20648907865085006
2017-04-11,0.0461086782777578,0.0337082425002655,0.08757841803429223,0.15307170550725746,0.901878087784724,-0.2559024141257126,0.44577299936752246,0.22023302340518983
2017-04-12,0.0461366180274825,0.033725696709523,-0.09301777564809832,-0.15075974266665526,0.9334775894389074,-0.25513613239422456,-0.14383166454129323,0.26651199256000535
2017-04-13,0.0465771603888014,0.0338534945602872,-0.1171029495804703,-0.12360097709556439,1.12150829783837,-0.22833155903133692,-1.1215069954939851,0.20117564792563045
2017-04-14,0.0465302157721875,0.0338513478680459,0.13034840604131048,0.09144245325083622,0.9460190266885136,-0.2499630622029417,0.09586835234646857,0.2150544766851902
2017-04-15,0.0449386051799545,0.0338447219588777,-0.02219773019027471,0.055140863111231564,0.8739125387812839,-0.2776206312366744,-0.26485890377385113,0.351966864767181
2017-04-16,0.0412788853130667,0.0338401150657635,-0.1443811226905929,-0.04502445241356012,0.8819685073934121,-0.2882909318057498,-1.4548908406907484,0.42015059232949425
2017-04-17,0.0356186419227555,0.0338381919543881,0.03905763049936972,-0.023968929128802663,0.8726290748937602,-0.2568346069811347,-0.7949491103324079,0.2638668907729603
2017-04-18,0.0342940275149025,0.0338379757113059,0.15180587504042897,0.08173436093716102,0.8669870013951174,-0.2529982394262814,0.35076354983429653,0.2409908039138867
2017-04-19,0.0342248759168325,0.0338385131967718,0.006979022921695943,-0.01729626760976899,0.8235947788549335,-0.26029932369610137,0.48951849976693157,0.33692338521477805
2017-04-20,0.0322100814208163,0.0337741358660972,-0.04384303933396971,-0.0008882551231215174,1.0594085408904483,-0.2375229424063893,-0.34520737827498205,0.24863390766769447
2017-04-21,0.0291252713099077,0.0337722327329701,0.12848338751574673,0.20172320762151363,0.9204800529579982,-0.2480826412382246,0.8901726757452375,0.23630091117136579
2017-04-22,0.0290414816500762,0.0337723066165691,-0.12321683656948501,-0.144415451104713,0.8380372826294739,-0.2598060414674231,-0.32943842132413215,0.258833759034539
2017-04-23,0.0218709777519022,0.0337702451840019,-0.08092565915428196,0.04680756174705003,0.8633402149390942,-0.2590764506797459,-0.7978179920863265,0.22518853245826045
2017-04-24,0.0213411336462248,0.0337167875780718,-0.03349332561495544,-0.15636882507980465,1.0655066257764751,-0.26256485961825177,-1.2403776270632523,0.2034303326268164
2017-04-25,0.0212239018801339,0.0337192445230154,0.18237398535802107,0.23803900775783138,1.0705333393083476,-0.253184733493182,0.7918986366299661,0.25427928999157956
2017-04-26,0.0165942737387998,0.0337262197607466,0.03883741399284979,0.034119213420539474,0.9816922665780032,-0.23540324096356038,0.9716291321651233,0.18252500168722216
2017-04-27,0.017446372592759,0.0337357926419197,-0.06834812760505571,0.004677279408274115,1.1627926378137212,-0.21964432259075592,0.24774101678150445,0.16450480490207095
2017-04-28,0.0173060075720718,0.0336785675489988,0.010515760340583213,-0.06795522967957723,1.1039732491110656,-0.20586980079459338,0.3938957031001092,0.22209487951218695
2017-04-29,0.0171996627456511,0.0336780711231884,0.13007002311281646,0.24829740996665572,1.0079954677269125,-0.25767633421123853,1.1071194925157128,0.30673481951325765
2017-04-30,0.0161790799765679,0.0335567931933569,-0.12992130436585647,-0.12123635806118971,0.9919398373695314,-0.2580803686126043,-0.07664047532537585,0.24138829326007935
2017-05-01,0.0171285091877582,0.0336531661525885,-0.01720867701749995,0.049775206230215696,1.1138030314384744,-0.18774878079486623,0.18644587420467523,0.1841658404549764
2017-05-02,0.01718585857482,0.0332075460206715,0.09183826858662236,0.0865767348606008,1.1993366067488824,-0.2050222861334747,0.9457102694228229,0.1760431384407424
2017-05-03,0.017319674254691,0.0332721620272966,-0.12373835763324337,-0.12204303433361152,1.2865030119619545,-0.20200158106783273,0.19362797128517523,0.19901991111168857
2017-05-04,0.0171866158393847,0.0332785915428668,0.20834171463398476,0.28174612711236624,1.3153796991145088,-0.13167796078514385,1.3725998744059305,0.1871224177361452
2017-05-05,0.0172227987767152,0.0332822870422609,-0.2537961512944431,-0.22510892436127927,1.4966196142524038,-0.1307969640595879,-0.3594924308703567,0.15861228058687252
2017-05-06,0.0158318851809491,0.0333020807753224,0.2724395957854,0.3146086070893217,1.2970611416492204,-0.23929288202370141,1.5365218422074252,0.15625485053612606
2017-05-07,0.0172910913328518,0.033401731715955,-0.09294012526625473,-0.04257395307096712,1.3301621082882795,-0.23376262541725218,0.6063908068041589,0.20513502798429187
2017-05-08,0.0237290763319494,0.0341339877049112,0.11550633312979919,0.1979586468891179,1.4623181213571406,-0.17012726997830016,1.5775567439841662,0.19362317621763606
2017-05-09,0.0236630216879238,0.0341318794113664,-0.0970410234577539,-0.10795823565954621,1.5776421800659346,-0.11575757171963329,0.9401307890462361,0.17148473417765345
2017-05-10,0.0239374629747885,0.0342110082439955,-0.09789393408365399,-0.006214354335931871,1.7259379997720268,-0.16667977568653985,0.5149822985068861,0.19648550430412823
2017-05-11,0.024123228591592,0.0342192524766245,-0.03784703844339177,-0.05766115809981531,1.7402448286650023,-0.15703987243386275,0.18559510237420276,0.1685918126509501
2017-05-12,0.0286254328860148,0.0347234022840143,0.054657625799821474,0.05944738583992093,1.734662238348074,-0.16234896027581402,0.6397687621066479,0.1340732894570653
2017-05-13,0.0277247399065788,0.0348397820382026,0.06613936084164074,0.058912491272056,1.6277422351129809,-0.196238823927044,0.8686461698951439,0.12186053703930663
2017-05-14,0.0276479882573617,0.0348390664180628,0.1198418759392954,0.03940948980526615,1.443576404391302,-0.2519986626589354,1.6567378803923232,0.1597830429169548
2017-05-15,0.0288581502867367,0.0348490462964496,-0.08122374570624835,0.011748095695641059,1.7351565018473836,-0.1837540173364678,0.8679141104131094,0.1784574124077524
2017-05-16,0.0287283111931305,0.0348372186592402,-0.2331789807416378,-0.17330929757622948,2.701042252737797,-0.20336147706926058,-1.0166839918232164,0.21019197143856885
2017-05-17,0.0288673287169578,0.0348674544954912,0.1585887396586454,0.2405370074594515,2.7060532140092945,-0.1894636304167604,0.6363854601761644,0.21016597202327722
2017-05-18,0.0294388637410893,0.035002347077495,-0.029869710479685452,-0.059776603133444794,2.558497506934674,-0.2112161693179589,0.0700682019526063,0.193871887885723
2017-05-19,0.0296754281207226,0.0349978929868501,0.081391554133317,0.19127856210211203,2.7239779526333736,-0.19354462815553966,0.6754616082036782,0.1350572997400126
2017-05-20,0.029983424693543,0.0350923606751766,0.05864384982683113,0.024801335770196165,2.2356826227362445,-0.21068180277425463,1.3343744982088892,0.2585384843068519
2017-05-21,0.0301396530922997,0.0350885995843308,-0.092870187233558,-0.10844303883462647,2.228914542951641,-0.20735098624933454,0.8051548488722113,0.219056397508217
2017-05-22,0.0299136120852356,0.0350804221277017,0.003453437830412298,0.03989334110458009,2.584078898413023,-0.09319286616832845,0.8409861927090859,0.2646788426238551
2017-05-23,0.0320863162127237,0.0355314262132743,0.11076511053253313,0.24665167184439274,2.869666620960176,-0.16380098331179255,1.6292757571203287,0.11550727494527877
2017-05-24,0.0331265656165091,0.0358233045834443,-0.07274556500527751,-0.001372244602274253,3.3859187564221616,-0.11700978734477845,1.054153999720951,0.1675003449879053
2017-05-25,0.0350112630720917,0.0359798458418117,0.0431341021853715,0.01633380127632389,3.305898796968047,-0.021500771268824288,1.2811320099344388,0.16037387433955083
2017-05-26,0.0356516938996922,0.036004536479702,-0.039943522136770326,-0.07658786075455848,3.2270530382746716,-0.06558253854445345,0.9492518544845571,0.08282670344780027
2017-05-27,0.0423866070549897,0.0370139405333918,0.09123534159871838,-0.013057349778021865,3.234048209358019,-0.08393020336806971,0.9210378863391219,0.08238314586979772
2017-05-28,0.044244415402224,0.037481656687898,-0.05060415116696504,0.031616827388014856,3.1036343101764117,-0.1771918496238338,0.45071934721910645,0.09305759349179518
2017-05-29,0.044239229545237,0.0375064215557454,-0.09426589950645337,-0.015161948074564502,3.476796177972275,-0.20352402966317812,0.717723204247612,0.14535286806867134
2017-05-30,0.0460538871536239,0.0377569564929648,0.09785931470693399,0.12435660867023035,3.669571694403707,-0.18576691657374342,1.2385340622365972,0.13124647419617222
2017-05-31,0.0465613671983858,0.0379409591387389,-0.038714929579102275,-0.01583819084656546,4.1065753756723655,-0.16858171066574612,0.7176440626819868,0.12159893110394596
2017-06-01,0.0468220690437483,0.0380243028650019,0.023066844279762577,0.07265120328537766,4.283431607551443,-0.16830432814929056,0.6795571842247897,0.10016843320884436
2017-06-02,0.0467582946639008,0.0380718716911357,-0.14733600503311983,-0.11875744871341931,4.452222638417207,-0.21212094149296787,-0.27350511981842,0.12014257623993366
2017-06-03,0.046801759637936,0.038060207652274,0.19547116029114875,0.3158713210738553,4.5099689197853525,-0.21761376147984038,0.39486518727901965,0.14270727723017798
2017-06-04,0.0468598805696869,0.0380797195438935,-0.17307101569335792,-0.17441517027422193,4.088211246971128,-0.23701843464954822,-0.38222584559623685,0.12782855898264403
2017-06-05,0.0475346671504617,0.0382987905991797,0.03651068213620512,0.09618004508843336,4.433395594979118,-0.2121972709871368,0.09036801353550714,0.14120806925976923
2017-06-06,0.0474552809946886,0.0385579887099053,0.045293073238251935,0.015150056155401437,4.906243651732744,-0.106993198531743,0.23848145360333917,0.11850046483935628
2017-06-07,0.0472768870154584,0.0388737587225408,0.08892386419313958,0.0710915734572457,5.310891909345807,-0.1810262468814237,1.0754826516569813,0.14005933517713112
2017-06-08,0.047398910140189,0.0389285395165464,-0.06356010991414074,-0.028546888370602486,4.51935460917218,-0.20485950556011345,0.435563737401853,0.10595879800853078
2017-06-09,0.047327372002275,0.0389181485321841,-0.07682435856287384,-0.08482202556755314,4.509127561882222,-0.23575508706990864,-0.06288962829797226,0.12478364475709511
2017-06-10,0.0474600976026499,0.0389895677696924,-0.09093379833030824,-0.044897306019002214,4.4578919716873395,-0.21706501100856626,-0.6008742060276571,0.13859253312733796
2017-06-11,0.0443570356616399,0.0389969857717489,-0.038011848042279084,0.03659820461821095,4.746470306959295,-0.2206169063822871,-1.2360050555624522,0.1340110449172652
2017-06-12,0.0498627054904909,0.0399550073392166,0.08057098355715198,-0.07681395559604964,4.069159107207392,-0.09204031622456807,-0.3218012602412864,0.10857635429869297
2017-06-13,0.0498541952231567,0.0399558430483941,0.05648421898312428,0.011411222504478014,4.43404755810522,-0.19264400092565306,0.12689184607160356,0.10971475281254825
2017-06-14,0.053571533365747,0.0407773289310379,-0.03664773797014753,-0.11245370576251579,3.884327707937125,-0.1397721351391955,0.04513860878062282,0.14375952527026384
2017-06-15,0.0537712653089257,0.0408047390329778,0.07351966921900299,0.04903892341552374,3.53814576075806,-0.06043371773620778,0.15389890534125233,0.09144804090792888
2017-06-16,0.05375092397469,0.040833053046565,-0.08804873769231492,-0.02223550253903961,3.470239363674158,-0.19132783078750995,-0.3052013168513704,0.11738425354955351
2017-06-17,0.0544237180323179,0.0410941733391692,-0.10160721025374464,0.01890073736503206,3.502481524506003,-0.20170218837134507,-0.9656970381690884,0.12555653923825102
2017-06-18,0.0555256607890465,0.0413574275924232,-0.047919354742440134,-0.0674469417805369,3.3447296509334197,-0.22480511326102368,-1.5037607574643985,0.10096316176971387
2017-06-19,0.0553827070342604,0.0413452171029078,0.1428992603362218,0.12134870692160304,3.710990602681553,-0.2210369897759484,-0.30842633565060323,0.15779193587358978
2017-06-20,0.0559839174200015,0.0414404188544801,0.026863236974412175,-0.015191975950734737,3.958930108370134,-0.1828636447565595,-0.31507422716313216,0.15620560649926699
